,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43
18949,b,b,b,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18950,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18952,o,x,o,x,o,x,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18957,b,b,b,b,b,b,x,b,b,b,b,b,x,o,o,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18958,x,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18961,b,b,b,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
18965,b,b,b,b,b,b,o,b,b,b,b,b,x,o,x,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18968,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,x,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
18969,b,b,b,b,b,b,b,b,b,b,b,b,x,o,o,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
18972,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
18973,o,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18974,o,x,o,o,x,b,x,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18976,o,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
18978,b,b,b,b,b,b,b,b,b,b,b,b,x,o,x,o,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18981,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,x,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
18983,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,x,b,b,o,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18985,o,x,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,b,b,b,b,draw
18989,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
18990,x,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
18993,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19000,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19001,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,draw
19007,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,o,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19008,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19010,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19011,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19013,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,draw
19018,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19022,x,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19027,b,b,b,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,x,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19028,b,b,b,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19039,b,b,b,b,b,b,o,b,b,b,b,b,x,x,o,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19041,x,o,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19049,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19055,o,x,x,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,draw
19057,x,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19058,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19063,b,b,b,b,b,b,o,o,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19064,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19066,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19067,b,b,b,b,b,b,x,o,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19071,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,draw
19079,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19112,o,x,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19127,b,b,b,b,b,b,x,o,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19132,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,o,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19133,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,draw
19136,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,x,o,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19137,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,x,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19138,b,b,b,b,b,b,o,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19139,o,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19140,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19142,b,b,b,b,b,b,o,b,b,b,b,b,x,x,o,x,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19143,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19144,b,b,b,b,b,b,o,o,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19145,o,b,b,b,b,b,b,b,b,b,b,b,x,x,o,x,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19148,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,o,o,b,b,b,b,x,b,b,b,b,b,draw
19152,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,o,b,b,b,b,draw
19154,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,o,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19157,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,draw
19159,o,x,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,b,b,b,b,b,draw
19162,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,x,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19165,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,draw
19166,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,draw
19168,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19169,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19170,o,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19172,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19175,o,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19179,b,b,b,b,b,b,o,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19183,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,draw
19184,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,o,o,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19185,b,b,b,b,b,b,o,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19189,x,b,b,b,b,b,o,o,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19192,o,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19197,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,draw
19201,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19203,b,b,b,b,b,b,o,o,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19206,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,draw
19207,o,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19211,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,draw
19221,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,o,b,b,b,b,b,draw
19225,o,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19229,o,x,o,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,draw
19233,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,b,b,b,b,b,b,draw
19234,x,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19236,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,x,b,b,o,x,o,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19239,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,draw
19240,o,x,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19243,x,b,b,b,b,b,o,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19245,o,o,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19251,o,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,draw
19253,o,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19271,o,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19278,o,x,o,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19280,o,o,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19283,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19307,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,o,b,b,b,b,draw
19309,b,b,b,b,b,b,b,b,b,b,b,b,x,o,x,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19310,x,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19320,o,x,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,o,x,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19322,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,b,b,b,b,b,draw
19324,x,o,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19328,o,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19332,b,b,b,b,b,b,o,x,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19335,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,draw
19354,o,x,b,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19358,b,b,b,b,b,b,x,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,o,b,b,b,b,draw
19380,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,draw
19384,x,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19387,b,b,b,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,draw
19389,b,b,b,b,b,b,x,o,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19390,b,b,b,b,b,b,x,x,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19391,o,b,b,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19393,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19394,o,b,b,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19395,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19399,o,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,draw
19400,b,b,b,b,b,b,x,x,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19403,o,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19404,b,b,b,b,b,b,o,o,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19405,x,b,b,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19406,o,x,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19407,o,x,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19411,b,b,b,b,b,b,x,b,b,b,b,b,x,o,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19412,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,draw
19414,b,b,b,b,b,b,x,x,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,o,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19420,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19421,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19424,b,b,b,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19425,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19429,b,b,b,b,b,b,x,x,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19438,o,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19440,o,o,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19445,o,o,b,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19446,o,x,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
19450,b,b,b,b,b,b,x,x,o,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,draw
19454,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,draw
19456,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,draw
19461,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,b,b,b,b,b,draw
19466,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19473,o,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19474,b,b,b,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,b,b,b,b,b,draw
19477,b,b,b,b,b,b,x,o,x,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19479,o,x,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19485,b,b,b,b,b,b,x,o,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19500,o,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,o,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,draw
19516,b,b,b,b,b,b,x,o,x,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19517,b,b,b,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,o,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,draw
19523,o,o,b,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,draw
19525,b,b,b,b,b,b,x,o,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,b,b,b,b,b,draw
19527,o,b,b,b,b,b,x,o,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,draw
19529,o,b,b,b,b,b,x,b,b,b,b,b,x,b,b,b,b,b,o,x,o,b,b,b,x,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,draw
